code,res
S12000008,456
S12000014,680
S12000030,237
S12000042,1073
S12000008,457
S12000014,677
S12000030,238
S12000042,1062
S12000008,457
S12000014,676
S12000030,238
S12000042,1054
N09000001,541
S12000008,456
S12000014,675
S12000030,238
S12000042,1028
N09000001,539
S12000008,456
S12000014,675
S12000030,238
S12000042,1017
N09000001,532
S12000008,456
S12000014,674
S12000030,237
S12000042,1005
N09000001,528
S12000008,456
S12000014,674
S12000030,236
S12000042,997
S12000008,456
S12000014,674
S12000030,235
S12000042,992
S12000008,456
S12000014,674
S12000030,235
S12000042,991
S12000008,456
S12000014,674
S12000030,235
S12000042,987
S12000008,456
S12000014,673
S12000030,235
S12000042,987
S12000008,456
S12000014,673
S12000030,235
S12000042,984
S12000008,456
S12000014,672
S12000030,235
S12000042,983
S12000008,454
S12000014,671
S12000030,234
S12000042,983
S12000008,454
S12000014,670
S12000030,234
S12000042,982
S12000008,453
S12000014,672
S12000030,235
S12000042,981
S12000008,451
S12000014,670
S12000030,233
S12000042,980
S12000008,451
S12000014,669
S12000030,232
S12000042,980
S12000008,451
S12000014,668
S12000030,232
S12000042,980
S12000008,451
S12000014,668
S12000030,231
S12000042,979
S12000008,451
S12000014,667
S12000030,231
S12000042,978
S12000008,451
S12000014,666
S12000030,232
S12000042,979
S12000008,451
S12000014,666
S12000030,232
S12000042,979
S12000008,451
S12000014,666
S12000030,232
S12000042,977
S12000008,450
S12000014,665
S12000030,232
S12000042,976
S12000008,449
S12000014,665
S12000030,232
S12000042,974
S12000008,449
S12000014,662
S12000030,231
S12000042,973
E06000045,26121
E07000007,17216
E07000129,12321
E07000151,7324
E07000170,15739
E07000217,10149
E08000006,40078
E08000019,71982
E08000033,25918
E09000008,45404
E09000022,39412
E09000029,23441
N09000004,14542
N09000009,20061
W06000012,16779
N09000004,14425
N09000009,19964
W06000012,16580
N09000004,14287
N09000009,19837
W06000012,16440
N09000004,14039
N09000009,19577
W06000012,16187
N09000004,14039
N09000009,19577
W06000012,15997
N09000004,14039
N09000009,19577
W06000012,15997
N09000004,13905
N09000009,19455
W06000012,15852
N09000004,13790
N09000009,19319
W06000012,15678
N09000004,13691
N09000009,19222
W06000012,15536
N09000004,13554
N09000009,19070
W06000012,15426
N09000004,13244
N09000009,18711
W06000012,15089
N09000004,13244
N09000009,18711
W06000012,14971
N09000004,13244
N09000009,18711
W06000012,14971
N09000004,13151
N09000009,18620
W06000012,14849
N09000004,13106
N09000009,18587
W06000012,14720
N09000004,13031
N09000009,18493
W06000012,14484
N09000004,12672
N09000009,18156
W06000012,14186
N09000004,12672
N09000009,18156
W06000012,14186
N09000004,12672
N09000009,18156
W06000012,14027
N09000004,12672
N09000009,18156
W06000012,14027
N09000004,12559
N09000009,18047
W06000012,13942
N09000004,12450
N09000009,17940
W06000012,13769
N09000004,12356
N09000009,17804
W06000012,13656
N09000004,12269
N09000009,17659
W06000012,13599
N09000004,12000
N09000009,17321
W06000012,13406
N09000004,12000
N09000009,17321
W06000012,13314
N09000004,12000
N09000009,17321
W06000012,13314
N09000004,11845
N09000009,17127
W06000012,13215
N09000004,11717
N09000009,17002
W06000012,13139
N09000004,11626
N09000009,16888
W06000012,13045
N09000004,11502
N09000009,16763
W06000012,13025
N09000004,11229
N09000009,16486
W06000012,12888
N09000004,11229
N09000009,16486
W06000012,12845
N09000004,11229
N09000009,16486
W06000012,12845
N09000004,11149
N09000009,16377
W06000012,12777
N09000004,11049
N09000009,16259
W06000012,12688
N09000004,10954
N09000009,16156
W06000012,12688
N09000004,10855
N09000009,16016
W06000012,12679
N09000004,10587
N09000009,15672
W06000012,12616
N09000004,10587
N09000009,15672
W06000012,12581
N09000004,10587
N09000009,15672
W06000012,12581
N09000004,10480
N09000009,15536
W06000012,12557
N09000004,10332
N09000009,15321
W06000012,12536
N09000004,10274
N09000009,15250
W06000012,12503
N09000004,10198
N09000009,15145
W06000012,12497
N09000004,9961
N09000009,14886
W06000012,12452
N09000004,9961
N09000009,14886
W06000012,12428
N09000004,9961
N09000009,14886
W06000012,12428
N09000004,9878
N09000009,14796
W06000012,12391
N09000004,9784
N09000009,14679
W06000012,12364
N09000004,9668
N09000009,14523
W06000012,12349
N09000004,9565
N09000009,14401
W06000012,12322
N09000004,9311
N09000009,14092
W06000012,12294
N09000004,9311
N09000009,14092
W06000012,12240
N09000004,9311
N09000009,14092
W06000012,12240
N09000004,9212
N09000009,13995
W06000012,12221
N09000004,9108
N09000009,13868
W06000012,12206
N09000004,8966
N09000009,13748
W06000012,12184
N09000004,8891
N09000009,13655
W06000012,12176
N09000004,8636
N09000009,13501
W06000012,12133
N09000004,8636
N09000009,13501
W06000012,12106
N09000004,8636
N09000009,13501
W06000012,12106
N09000004,8566
N09000009,13429
W06000012,12087
N09000004,8481
N09000009,13394
W06000012,12069
N09000004,8304
N09000009,13273
W06000012,12039
N09000004,8304
N09000009,13273
W06000012,12028
N09000004,8304
N09000009,13273
W06000012,12006
N09000004,8304
N09000009,13273
W06000012,11990
N09000004,8304
N09000009,13273
W06000012,11990
N09000004,8264
N09000009,13252
W06000012,11970
N09000004,8213
N09000009,13221
W06000012,11945
N09000004,8157
N09000009,13195
W06000012,11931
N09000004,8126
N09000009,13156
W06000012,11911
N09000004,7986
N09000009,13063
W06000012,11884
N09000004,7986
N09000009,13063
W06000012,11874
N09000004,7986
N09000009,13063
W06000012,11874
N09000004,7948
N09000009,13043
W06000012,11860
N09000004,7905
N09000009,13025
W06000012,11851
N09000004,7863
N09000009,12998
W06000012,11841
N09000004,7841
N09000009,12987
W06000012,11831
N09000004,7788
N09000009,12951
W06000012,11822
N09000004,7788
N09000009,12951
W06000012,11811
N09000004,7788
N09000009,12951
W06000012,11811
N09000004,7771
N09000009,12941
W06000012,11804
N09000004,7743
N09000009,12938
W06000012,11788
N09000004,7723
N09000009,12929
W06000012,11784
N09000004,7702
N09000009,12918
W06000012,11782
N09000004,7655
N09000009,12895
W06000012,11769
N09000004,7655
N09000009,12895
W06000012,11759
N09000004,7655
N09000009,12895
W06000012,11759
N09000004,7648
N09000009,12889
W06000012,11756
N09000004,7643
N09000009,12885
W06000012,11753
N09000004,7639
N09000009,12878
W06000012,11750
N09000004,7636
N09000009,12868
W06000012,11747
N09000004,7623
N09000009,12852
W06000012,11740
N09000004,7623
N09000009,12852
W06000012,11733
N09000004,7623
N09000009,12852
W06000012,11733
N09000004,7618
N09000009,12844
W06000012,11725
N09000004,7609
N09000009,12834
W06000012,11722
N09000004,7600
N09000009,12829
W06000012,11710
N09000004,7595
N09000009,12822
W06000012,11710
N09000004,7579
N09000009,12811
W06000012,11707
N09000004,7579
N09000009,12811
W06000012,11702
N09000004,7579
N09000009,12811
W06000012,11702
N09000004,7574
N09000009,12799
W06000012,11700
N09000004,7568
N09000009,12792
W06000012,11699
N09000004,7556
N09000009,12783
W06000012,11694
N09000004,7547
N09000009,12760
W06000012,11690
N09000004,7547
N09000009,12760
W06000012,11690
N09000004,7547
N09000009,12760
W06000012,11689
N09000004,7547
N09000009,12760
W06000012,11689
N09000004,7545
N09000009,12756
W06000012,11684
N09000004,7540
N09000009,12748
W06000012,11682
N09000004,7538
N09000009,12745
W06000012,11679
N09000004,7535
N09000009,12733
W06000012,11678
N09000004,7530
N09000009,12703
W06000012,11671
N09000004,7530
N09000009,12703
W06000012,11668
N09000004,7530
N09000009,12703
W06000012,11668
N09000004,7526
N09000009,12694
W06000012,11667
N09000004,7518
N09000009,12684
W06000012,11667
N09000004,7515
N09000009,12667
W06000012,11663
N09000004,7503
N09000009,12648
W06000012,11660
N09000004,7485
N09000009,12624
W06000012,11656
N09000004,7485
N09000009,12624
W06000012,11653
N09000004,7485
N09000009,12624
W06000012,11653
N09000004,7477
N09000009,12612
W06000012,11652
N09000004,7469
N09000009,12602
W06000012,11651
N09000004,7455
N09000009,12585
W06000012,11651
N09000004,7443
N09000009,12576
W06000012,11650
N09000004,7420
N09000009,12557
W06000012,11646
N09000004,7420
N09000009,12557
W06000012,11646
N09000004,7420
N09000009,12557
W06000012,11646
N09000004,7409
N09000009,12551
W06000012,11645
N09000004,7396
N09000009,12542
W06000012,11644
N09000004,7386
N09000009,12531
W06000012,11642
N09000004,7370
N09000009,12504
W06000012,11639
N09000004,7370
N09000009,12504
W06000012,11639
N09000004,7370
N09000009,12504
W06000012,11637
N09000004,7370
N09000009,12504
W06000012,11637
N09000004,7363
N09000009,12492
W06000012,11635
N09000004,7357
N09000009,12482
W06000012,11633
N09000004,7343
N09000009,12471
W06000012,11632
N09000004,7335
N09000009,12459
W06000012,11629
N09000004,7331
N09000009,12441
W06000012,11622
N09000004,7325
N09000009,12426
N09000004,7321
N09000009,12406
W06000012,11618
N09000004,7314
N09000009,12394
W06000012,11616
N09000004,7305
N09000009,12379
W06000012,11614
N09000004,7297
N09000009,12366
W06000012,11609
N09000004,7290
N09000009,12351
W06000012,11604
N09000004,7283
N09000009,12346
W06000012,11602
N09000004,7280
N09000009,12337
N09000004,7274
N09000009,12321
W06000012,11596
N09000004,7268
N09000009,12308
W06000012,11592
N09000004,7249
N09000009,12300
W06000012,11582
N09000004,7244
N09000009,12285
N09000004,7237
N09000009,12269
W06000012,11579
N09000004,7232
N09000009,12260
W06000012,11577
N09000004,7222
N09000009,12257
W06000012,11577
N09000004,7207
N09000009,12251
W06000012,11570
N09000004,7199
N09000009,12245
W06000012,11568
N09000004,7165
N09000009,12160
W06000012,11565
W06000012,11563
W06000012,11556
N09000004,7149
N09000009,12138
W06000012,11541
N09000004,7142
N09000009,12133
N09000004,7138
N09000009,12126
W06000012,11539
N09000004,7129
N09000009,12112
W06000012,11527
N09000004,7124
N09000009,12096
W06000012,11524
N09000004,7114
N09000009,12076
W06000012,11518
N09000004,7111
N09000009,12065
W06000012,11502
N09000004,7105
N09000009,12032
W06000012,11483
N09000004,7100
N09000009,11995
W06000012,11472
N09000004,7096
N09000009,11958
W06000012,11457
N09000004,7088
N09000009,11934
W06000012,11448
N09000004,7078
N09000009,11919
W06000012,11436
N09000004,7064
N09000009,11894
W06000012,11424
N09000004,7060
N09000009,11881
W06000012,11419
N09000004,7055
N09000009,11866
W06000012,11408
N09000004,7047
N09000009,11848
W06000012,11398
N09000004,7036
N09000009,11835
W06000012,11386
W06000012,11378
N09000004,7012
N09000009,11799
W06000012,11366
N09000004,6997
N09000009,11782
W06000012,11358
N09000004,6991
N09000009,11767
W06000012,11350
N09000004,6978
N09000009,11750
W06000012,11343
N09000004,6970
N09000009,11742
W06000012,11337
N09000004,6950
N09000009,11724
W06000012,11330
N09000004,6927
N09000009,11697
W06000012,11319
N09000004,6917
N09000009,11682
W06000012,11309
N09000004,6903
N09000009,11662
W06000012,11303
N09000004,6898
N09000009,11642
W06000012,11300
N09000004,6895
N09000009,11626
W06000012,11297
N09000004,6888
N09000009,11614
W06000012,11289
N09000004,6879
N09000009,11596
W06000012,11281
N09000004,6870
N09000009,11583
W06000012,11274
N09000004,6849
N09000009,11569
W06000012,11268
N09000004,6839
N09000009,11555
W06000012,11260
N09000004,6829
N09000009,11546
W06000012,11257
N09000004,6822
N09000009,11531
W06000012,11243
N09000004,6815
N09000009,11516
W06000012,11232
N09000004,6801
N09000009,11489
W06000012,11220
N09000004,6794
N09000009,11462
W06000012,11198
N09000004,6784
N09000009,11438
W06000012,11188
N09000004,6771
N09000009,11411
W06000012,11181
N09000004,6763
N09000009,11393
W06000012,11171
N09000004,6742
N09000009,11326
W06000012,11155
N09000004,6742
N09000009,11326
W06000012,11148
N09000004,6723
N09000009,11288
W06000012,11126
N09000004,6704
N09000009,11240
W06000012,11117
N09000004,6691
N09000009,11214
W06000012,11106
N09000004,6672
N09000009,11160
W06000012,11094
N09000004,6663
N09000009,11116
W06000012,11076
N09000004,6659
N09000009,11098
W06000012,11066
N09000004,6639
N09000009,11057
W06000012,11035
N09000004,6618
N09000009,11004
W06000012,11006
N09000004,6606
N09000009,10961
W06000012,10992
N09000004,6592
N09000009,10909
W06000012,10969
N09000004,6576
N09000009,10862
W06000012,10958
N09000004,6554
N09000009,10819
W06000012,10924
N09000004,6541
N09000009,10770
W06000012,10917
N09000004,6516
N09000009,10722
W06000012,10892
N09000004,6493
N09000009,10654
W06000012,10882
N09000004,6476
N09000009,10613
W06000012,10866
N09000004,6448
N09000009,10544
W06000012,10846
N09000004,6434
N09000009,10492
W06000012,10820
N09000004,6408
N09000009,10454
W06000012,10801
N09000004,6383
N09000009,10400
W06000012,10782
N09000004,6350
N09000009,10334
W06000012,10759
N09000004,6307
N09000009,10238
W06000012,10744
N09000004,6292
N09000009,10170
W06000012,10724
N09000004,6266
N09000009,10101
W06000012,10705
N09000004,6244
N09000009,10034
W06000012,10681
W06000012,10642
W06000012,10616
N09000004,6174
N09000009,9837
W06000012,10585
N09000004,6146
N09000009,9716
W06000012,10538
N09000004,6124
N09000009,9630
W06000012,10487
N09000004,6083
N09000009,9510
W06000012,10445
N09000004,6044
N09000009,9433
W06000012,10396
W06000012,10329
W06000012,10284
N09000004,5953
N09000009,9181
W06000012,10235
N09000004,5905
N09000009,9066
W06000012,10156
N09000004,5840
N09000009,8953
W06000012,10113
N09000004,5763
N09000009,8824
W06000012,10083
N09000004,5701
N09000009,8658
W06000012,10025
W06000012,9942
W06000012,9880
N09000004,5524
N09000009,8310
W06000012,9792
N09000004,5445
N09000009,8160
W06000012,9705
N09000004,5362
N09000009,8028
W06000012,9605
N09000004,5245
N09000009,7783
W06000012,9462
N09000004,5194
N09000009,7643
W06000012,9401
W06000012,9315
W06000012,9178
N09000004,4781
N09000009,6890
W06000012,9023
N09000004,4645
N09000009,6657
W06000012,8934
N09000004,4503
N09000009,6421
W06000012,8851
W06000012,8730
W06000012,8607
W06000012,8333
W06000012,8159
N09000004,4177
N09000009,5932
W06000012,8022
N09000004,4115
N09000009,5866
W06000012,7820
N09000004,4089
N09000009,5831
W06000012,7635
W06000012,7408
W06000012,7153
N09000004,3970
N09000009,5688
W06000012,6909
N09000004,3955
N09000009,5638
W06000012,6724
N09000004,3891
N09000009,5577
W06000012,6182
N09000004,3824
N09000009,5485
W06000012,6123
N09000004,3824
N09000009,5485
W06000012,6065
W06000012,5948
N09000004,3691
N09000009,5368
W06000012,5726
N09000004,3650
N09000009,5320
W06000012,5581
N09000004,3624
N09000009,5277
W06000012,5402
N09000004,3581
N09000009,5230
W06000012,5231
N09000004,3547
N09000009,5197
W06000012,5166
W06000012,4963
W06000012,4818
N09000004,3428
N09000009,5093
W06000012,4679
N09000004,3398
N09000009,5054
W06000012,4538
N09000004,3373
N09000009,4994
W06000012,4406
N09000004,3334
N09000009,4926
W06000012,4299
N09000004,3313
N09000009,4886
W06000012,4210
W06000012,4158
W06000012,4016
N09000004,3250
N09000009,4809
W06000012,3953
N09000004,3211
N09000009,4759
W06000012,3890
N09000004,3182
N09000009,4708
W06000012,3783
N09000004,3143
N09000009,4641
W06000012,3733
N09000004,3137
N09000009,4631
W06000012,3684
W06000012,3644
W06000012,3581
N09000004,3061
N09000009,4523
W06000012,3494
N09000004,3033
N09000009,4474
W06000012,3433
N09000004,2996
N09000009,4418
W06000012,3366
N09000004,2953
N09000009,4358
W06000012,3318
N09000004,2902
N09000009,4307
W06000012,3271
W06000012,3217
W06000012,3136
N09000004,2800
N09000009,4204
W06000012,3084
N09000004,2720
N09000009,4160
W06000012,3002
N09000004,2655
N09000009,4118
W06000012,2904
N09000004,2503
N09000009,4049
W06000012,2855
N09000004,2441
N09000009,4009
W06000012,2825
W06000012,2791
W06000012,2766
N09000004,2283
N09000009,3855
W06000012,2711
N09000004,2227
N09000009,3788
W06000012,2624
N09000004,2189
N09000009,3730
W06000012,2547
N09000004,2147
N09000009,3678
W06000012,2481
N09000004,2108
N09000009,3616
W06000012,2439
W06000012,2337
W06000012,2283
N09000004,1967
N09000009,3377
W06000012,2155
N09000004,1926
N09000009,3319
W06000012,2066
N09000004,1878
N09000009,3216
W06000012,1989
N09000004,1830
N09000009,3110
W06000012,1924
N09000004,1786
N09000009,2999
W06000012,1839
W06000012,1762
W06000012,1689
N09000004,1615
N09000009,2689
W06000012,1601
N09000004,1547
N09000009,2540
W06000012,1576
N09000004,1488
N09000009,2425
W06000012,1504
N09000004,1424
N09000009,2304
W06000012,1442
N09000004,1337
N09000009,2224
W06000012,1373
W06000012,1328
W06000012,1298
N09000004,1197
N09000009,1979
W06000012,1262
N09000004,1111
N09000009,1859
W06000012,1212
N09000004,1078
N09000009,1761
W06000012,1170
N09000004,999
N09000009,1599
W06000012,1130
N09000004,952
N09000009,1535
W06000012,1098
W06000012,1090
W06000012,1062
N09000004,813
N09000009,1237
W06000012,1045
N09000004,769
N09000009,1164
W06000012,1002
N09000004,727
N09000009,1064
W06000012,978
N09000004,686
N09000009,989
W06000012,949
N09000004,659
N09000009,935
W06000012,935
W06000012,899
W06000012,890
N09000004,594
N09000009,817
W06000012,868
N09000004,566
N09000009,731
W06000012,853
N09000004,558
N09000009,709
W06000012,842
N09000004,540
N09000009,670
W06000012,830
N09000004,522
N09000009,648
W06000012,815
W06000012,806
W06000012,798
N09000004,477
N09000009,567
W06000012,788
N09000004,471
N09000009,535
W06000012,769
N09000004,467
N09000009,513
W06000012,761
N09000004,466
N09000009,502
W06000012,757
N09000004,462
N09000009,494
W06000012,754
W06000012,748
W06000012,745
N09000004,455
N09000009,483
W06000012,744
N09000004,452
N09000009,478
W06000012,740
N09000004,450
N09000009,475
W06000012,737
N09000004,446
N09000009,469
W06000012,733
N09000004,446
N09000009,469
W06000012,733
W06000012,730
W06000012,727
N09000004,442
N09000009,463
W06000012,724
N09000004,441
N09000009,461
W06000012,718
N09000004,440
N09000009,460
W06000012,716
N09000004,439
N09000009,458
W06000012,708
N09000004,437
N09000009,458
W06000012,697
W06000012,691
W06000012,688
N09000004,423
N09000009,446
W06000012,687
N09000004,423
N09000009,445
W06000012,687
N09000004,420
N09000009,445
W06000012,687
N09000004,418
N09000009,443
W06000012,687
W06000012,687
W06000012,686
W06000012,684
N09000004,411
N09000009,438
W06000012,684
N09000004,406
N09000009,436
W06000012,683
N09000004,405
N09000009,435
W06000012,683
N09000004,399
N09000009,434
W06000012,682
N09000004,394
N09000009,433
W06000012,682
W06000012,682
W06000012,681
N09000004,379
N09000009,428
W06000012,681
N09000004,375
N09000009,425
W06000012,679
N09000004,372
N09000009,424
W06000012,678
N09000004,367
N09000009,424
W06000012,678
W06000012,677
W06000012,677
W06000012,677
W06000012,677
W06000012,677
W06000012,677
W06000012,676
W06000012,676
W06000012,676
W06000012,674
W06000012,673
W06000012,673
W06000012,673
W06000012,673
W06000012,672
W06000012,669
W06000012,669
W06000012,669
W06000012,669
W06000012,668
W06000012,668
W06000012,668
W06000012,667
W06000012,667
W06000012,667
W06000012,663
W06000012,661
W06000012,660
W06000012,659
W06000012,658
W06000012,658
W06000012,658
W06000012,656
W06000012,655
W06000012,653
W06000012,635
W06000012,635
W06000012,635
W06000012,635
W06000012,635
W06000012,633
W06000012,633
W06000012,633
W06000012,633
W06000012,633
W06000012,633
W06000012,631
W06000012,630
W06000012,629
W06000012,629
W06000012,629
W06000012,629
W06000012,629
W06000012,629
W06000012,627
W06000012,626
W06000012,624
W06000012,624
W06000012,622
W06000012,622
W06000012,620
W06000012,620
W06000012,618
W06000012,616
W06000012,615
W06000012,613
W06000012,611
W06000012,611
W06000012,611
W06000012,610
W06000012,610
W06000012,609
W06000012,609
W06000012,606
W06000012,606
W06000012,606
W06000012,604
W06000012,603
W06000012,603
W06000012,602
W06000012,599
E06000056,27518
E07000078,8537
E07000082,8178
E07000105,13418
E07000126,14031
E07000138,11912
E07000148,12581
E07000149,9407
E07000177,14434
E07000225,9291
E07000227,10059
E08000025,152840
E08000028,48686
E08000036,45634
N09000003,42628
N09000003,42387
N09000003,42141
N09000003,41546
N09000003,41546
N09000003,41546
N09000003,41266
N09000003,40964
N09000003,40796
N09000003,40526
N09000003,39724
N09000003,39724
N09000003,39724
N09000003,39540
N09000003,39383
N09000003,39150
N09000003,38204
N09000003,38204
N09000003,38204
N09000003,38204
N09000003,37880
N09000003,37606
N09000003,37306
N09000003,37028
N09000003,36260
N09000003,36260
N09000003,36260
N09000003,35845
N09000003,35502
N09000003,35261
N09000003,35022
N09000003,34269
N09000003,34269
N09000003,34269
N09000003,33984
N09000003,33671
N09000003,33359
N09000003,33149
N09000003,32495
N09000003,32495
N09000003,32495
N09000003,32197
N09000003,31882
N09000003,31622
N09000003,31384
N09000003,30738
N09000003,30738
N09000003,30738
N09000003,30495
N09000003,30138
N09000003,29775
N09000003,29327
N09000003,28522
N09000003,28522
N09000003,28522
N09000003,28125
N09000003,27764
N09000003,27194
N09000003,26869
N09000003,25620
N09000003,25620
N09000003,25620
N09000003,25271
N09000003,24967
N09000003,24328
N09000003,24328
N09000003,24328
N09000003,24328
N09000003,24328
N09000003,24174
N09000003,24033
N09000003,23916
N09000003,23846
N09000003,23602
N09000003,23602
N09000003,23602
N09000003,23547
N09000003,23488
N09000003,23435
N09000003,23407
N09000003,23297
N09000003,23297
N09000003,23297
N09000003,23275
N09000003,23257
N09000003,23231
N09000003,23199
N09000003,23150
N09000003,23150
N09000003,23150
N09000003,23125
N09000003,23107
N09000003,23082
N09000003,23063
N09000003,23028
N09000003,23028
N09000003,23028
N09000003,23001
N09000003,22982
N09000003,22968
N09000003,22953
N09000003,22908
N09000003,22908
N09000003,22908
N09000003,22895
N09000003,22882
N09000003,22867
N09000003,22833
N09000003,22833
N09000003,22833
N09000003,22833
N09000003,22820
N09000003,22804
N09000003,22794
N09000003,22789
N09000003,22760
N09000003,22760
N09000003,22760
N09000003,22754
N09000003,22744
N09000003,22728
N09000003,22716
N09000003,22683
N09000003,22683
N09000003,22683
N09000003,22677
N09000003,22658
N09000003,22649
N09000003,22640
N09000003,22608
N09000003,22608
N09000003,22608
N09000003,22602
N09000003,22595
N09000003,22584
N09000003,22553
N09000003,22553
N09000003,22553
N09000003,22553
N09000003,22543
N09000003,22533
N09000003,22517
N09000003,22495
N09000003,22482
N09000003,22473
N09000003,22460
N09000003,22449
N09000003,22425
N09000003,22404
N09000003,22378
N09000003,22372
N09000003,22353
N09000003,22340
N09000003,22329
N09000003,22295
N09000003,22287
N09000003,22277
N09000003,22262
N09000003,22250
N09000003,22235
N09000003,22216
N09000003,22129
N09000003,22085
N09000003,22071
N09000003,22052
N09000003,22033
N09000003,22015
N09000003,21990
N09000003,21980
N09000003,21964
N09000003,21946
N09000003,21912
N09000003,21872
N09000003,21845
N09000003,21820
N09000003,21807
N09000003,21789
N09000003,21767
N09000003,21747
N09000003,21680
N09000003,21650
N09000003,21628
N09000003,21610
N09000003,21570
N09000003,21521
N09000003,21483
N09000003,21453
N09000003,21394
N09000003,21360
N09000003,21334
N09000003,21287
N09000003,21254
N09000003,21231
N09000003,21189
N09000003,21159
N09000003,21124
N09000003,21096
N09000003,21053
N09000003,21013
N09000003,20945
N09000003,20891
N09000003,20844
N09000003,20802
N09000003,20675
N09000003,20675
N09000003,20604
N09000003,20531
N09000003,20477
N09000003,20403
N09000003,20377
N09000003,20349
N09000003,20302
N09000003,20219
N09000003,20167
N09000003,20096
N09000003,20050
N09000003,20001
N09000003,19935
N09000003,19872
N09000003,19768
N09000003,19698
N09000003,19626
N09000003,19549
N09000003,19494
N09000003,19425
N09000003,19357
N09000003,19265
N09000003,19170
N09000003,19096
N09000003,18996
N09000003,18742
N09000003,18604
N09000003,18499
N09000003,18380
N09000003,18259
N09000003,17945
N09000003,17802
N09000003,17681
N09000003,17514
N09000003,17345
N09000003,16835
N09000003,16606
N09000003,16377
N09000003,16048
N09000003,15827
N09000003,14746
N09000003,14483
N09000003,14230
N09000003,13481
N09000003,13370
N09000003,13312
N09000003,13073
N09000003,13007
N09000003,12924
N09000003,12794
N09000003,12794
N09000003,12618
N09000003,12566
N09000003,12535
N09000003,12469
N09000003,12426
N09000003,12248
N09000003,12183
N09000003,12128
N09000003,12078
N09000003,12040
N09000003,11899
N09000003,11845
N09000003,11767
N09000003,11691
N09000003,11677
N09000003,11492
N09000003,11446
N09000003,11369
N09000003,11264
N09000003,11176
N09000003,10923
N09000003,10829
N09000003,10735
N09000003,10581
N09000003,10500
N09000003,10217
N09000003,10120
N09000003,10037
N09000003,9886
N09000003,9775
N09000003,9449
N09000003,9310
N09000003,9144
N09000003,8927
N09000003,8750
N09000003,8130
N09000003,7809
N09000003,7531
N09000003,7276
N09000003,7056
N09000003,6259
N09000003,5944
N09000003,5741
N09000003,5454
N09000003,5224
N09000003,4523
N09000003,4217
N09000003,4015
N09000003,3807
N09000003,3603
N09000003,3165
N09000003,2974
N09000003,2920
N09000003,2840
N09000003,2769
N09000003,2603
N09000003,2524
N09000003,2463
N09000003,2398
N09000003,2356
N09000003,2242
N09000003,2205
N09000003,2162
N09000003,2132
N09000003,2109
N09000003,2032
N09000003,2004
N09000003,1983
N09000003,1964
N09000003,1958
N09000003,1844
N09000003,1823
N09000003,1788
N09000003,1767
N09000003,1693
N09000003,1666
N09000003,1644
N09000003,1625
N09000003,1609
N09000003,1576
N09000003,1568
N09000003,1556
N09000003,1549
E06000001,14735
E06000010,35290
E06000017,3026
E07000047,2928
E07000066,23642
E07000068,9809
E07000091,11446
E07000092,10860
E07000153,10266
E07000164,7759
E08000010,48203
E09000006,35799
E09000015,29484
S12000041,8095
W06000003,8639
S12000041,8035
W06000003,8539
S12000041,7983
W06000003,8462
S12000041,7916
W06000003,8283
S12000041,7768
W06000003,8204
S12000041,7768
W06000003,8204
S12000041,7667
W06000003,8106
S12000041,7567
W06000003,8013
S12000041,7513
W06000003,7909
S12000041,7428
W06000003,7842
S12000041,7320
W06000003,7653
S12000041,7230
W06000003,7564
S12000041,7131
W06000003,7564
S12000041,7038
W06000003,7427
S12000041,6942
W06000003,7318
S12000041,6857
W06000003,7212
S12000041,6761
W06000003,7062
S12000041,6732
W06000003,7062
S12000041,6641
W06000003,6972
S12000041,6576
W06000003,6972
S12000041,6494
W06000003,6893
S12000041,6443
W06000003,6798
S12000041,6392
W06000003,6750
S12000041,6352
W06000003,6696
S12000041,6316
W06000003,6589
S12000041,6270
W06000003,6530
S12000041,6208
W06000003,6530
S12000041,6178
W06000003,6478
S12000041,6135
W06000003,6423
S12000041,6101
W06000003,6383
S12000041,6072
W06000003,6337
S12000041,6052
W06000003,6239
S12000041,6020
W06000003,6180
S12000041,6007
W06000003,6180
S12000041,5991
W06000003,6133
S12000041,5969
W06000003,6038
S12000041,5951
W06000003,6038
S12000041,5936
W06000003,6017
S12000041,5927
W06000003,5945
S12000041,5913
W06000003,5883
S12000041,5896
W06000003,5883
S12000041,5879
W06000003,5836
S12000041,5869
W06000003,5809
S12000041,5844
W06000003,5773
S12000041,5831
W06000003,5733
S12000041,5828
W06000003,5664
S12000041,5794
W06000003,5628
S12000041,5794
W06000003,5628
S12000041,5774
W06000003,5572
S12000041,5750
W06000003,5526
S12000041,5762
W06000003,5474
S12000041,5750
W06000003,5430
S12000041,5730
W06000003,5365
S12000041,5713
W06000003,5269
S12000041,5697
W06000003,5269
S12000041,5673
W06000003,5208
S12000041,5645
W06000003,5167
S12000041,5608
W06000003,5103
S12000041,5568
W06000003,5058
S12000041,5543
W06000003,4937
S12000041,5507
W06000003,4855
S12000041,5478
W06000003,4855
S12000041,5430
W06000003,4793
S12000041,5374
W06000003,4737
S12000041,5302
W06000003,4686
S12000041,5208
W06000003,4650
S12000041,5154
W06000003,4594
S12000041,5091
W06000003,4550
S12000041,5046
W06000003,4550
S12000041,4934
W06000003,4494
S12000041,4857
W06000003,4475
S12000041,4752
W06000003,4443
S12000041,4687
W06000003,4417
S12000041,4622
W06000003,4349
S12000041,4565
W06000003,4334
S12000041,4468
W06000003,4334
S12000041,4366
